"","Jour.circulation","Depart.theo.SAT","Depart.real.SAT","Heure.franchissement","CumDist","Duration","Vitesse","Interpolated"
"1","14/04/2021",13.8666666666667,13.8627777777778,13.8647222222222,0,0,0,"Yes"
"2","14/04/2021",13.8666666666667,13.8627777777778,13.8669444444444,0.01,0.133333333333354,10,"Yes"
"3","14/04/2021",13.8666666666667,13.8627777777778,13.8677777777778,0.02,0.183333333333415,11,"No"
"4","14/04/2021",13.8666666666667,13.8627777777778,13.8677777777778,0.02,0.183333333333415,11,"No"
"5","14/04/2021",13.8666666666667,13.8627777777778,13.8694444444444,0.04,0.283333333333324,11,"No"
"6","14/04/2021",13.8666666666667,13.8627777777778,13.8705555555556,0.05,0.350000000000001,13,"Yes"
"7","14/04/2021",13.8666666666667,13.8627777777778,13.8713888888889,0.06,0.400000000000063,15,"Yes"
"8","14/04/2021",13.8666666666667,13.8627777777778,13.8725,0.08,0.46666666666674,18,"Yes"
"9","14/04/2021",13.8666666666667,13.8627777777778,13.8733333333333,0.09,0.516666666666694,19,"No"
"10","14/04/2021",13.8666666666667,13.8627777777778,13.8736111111111,0.1,0.533333333333417,20,"Yes"
"11","14/04/2021",13.8666666666667,13.8627777777778,13.875,0.13,0.61666666666671,23,"Yes"
"12","14/04/2021",13.8666666666667,13.8627777777778,13.8763888888889,0.16,0.700000000000003,25,"Yes"
"13","14/04/2021",13.8666666666667,13.8627777777778,13.8766666666667,0.17,0.716666666666725,25,"No"
"14","14/04/2021",13.8666666666667,13.8627777777778,13.8783333333333,0.2,0.816666666666741,27,"No"
"15","14/04/2021",13.8666666666667,13.8627777777778,13.8786111111111,0.21,0.833333333333357,28,"Yes"
"16","14/04/2021",13.8666666666667,13.8627777777778,13.8788888888889,0.22,0.85000000000008,27,"No"
"17","14/04/2021",13.8666666666667,13.8627777777778,13.8816666666667,0.29,1.01666666666667,25,"Yes"
"18","14/04/2021",13.8666666666667,13.8627777777778,13.8844444444444,0.36,1.18333333333336,23,"No"
"19","14/04/2021",13.8666666666667,13.8627777777778,13.885,0.38,1.2166666666667,23,"No"
"20","14/04/2021",13.8666666666667,13.8627777777778,13.8883333333333,0.46,1.41666666666673,27,"No"
"21","14/04/2021",13.8666666666667,13.8627777777778,13.8888888888889,0.47,1.45000000000007,28,"Yes"
"22","14/04/2021",13.8666666666667,13.8627777777778,13.8894444444444,0.48,1.48333333333341,28,"No"
"23","14/04/2021",13.8666666666667,13.8627777777778,13.89,0.5,1.51666666666674,28,"No"
"24","14/04/2021",13.8666666666667,13.8627777777778,13.8916666666667,0.56,1.61666666666676,29,"No"
"25","14/04/2021",13.8666666666667,13.8627777777778,13.8922222222222,0.57,1.64999999999999,29,"No"
"26","14/04/2021",13.8666666666667,13.8627777777778,13.8927777777778,0.58,1.68333333333333,29,"No"
"27","14/04/2021",13.8666666666667,13.8627777777778,13.8963888888889,0.68,1.90000000000008,25,"Yes"
"28","14/04/2021",13.8666666666667,13.8627777777778,13.8966666666667,0.69,1.9166666666667,25,"No"
"29","14/04/2021",13.8666666666667,13.8627777777778,13.8983333333333,0.73,2.01666666666672,23,"No"
"30","14/04/2021",13.8666666666667,13.8627777777778,13.8988888888889,0.74,2.05000000000005,23,"No"
"31","14/04/2021",13.8666666666667,13.8627777777778,13.9005555555556,0.78,2.15000000000007,26,"No"
"32","14/04/2021",13.8666666666667,13.8627777777778,13.9011111111111,0.79,2.18333333333341,27,"No"
"33","14/04/2021",13.8666666666667,13.8627777777778,13.9016666666667,0.81,2.21666666666675,28,"No"
"34","14/04/2021",13.8666666666667,13.8627777777778,13.9033333333333,0.86,2.31666666666676,33,"Yes"
"35","14/04/2021",13.8666666666667,13.8627777777778,13.9038888888889,0.88,2.34999999999999,35,"Yes"
"36","14/04/2021",13.8666666666667,13.8627777777778,13.9047222222222,0.91,2.40000000000006,38,"Yes"
"37","14/04/2021",13.8666666666667,13.8627777777778,13.9052777777778,0.93,2.43333333333339,40,"Yes"
"38","14/04/2021",13.8666666666667,13.8627777777778,13.9061111111111,0.97,2.48333333333335,43,"Yes"
"39","14/04/2021",13.8666666666667,13.8627777777778,13.9066666666667,0.99,2.51666666666669,45,"Yes"
"40","14/04/2021",13.8666666666667,13.8627777777778,13.9077777777778,1.05,2.58333333333336,50,"Yes"
"41","14/04/2021",13.8666666666667,13.8627777777778,13.9091666666667,1.11,2.66666666666666,55,"Yes"
"42","14/04/2021",13.8666666666667,13.8627777777778,13.9102777777778,1.18,2.73333333333333,60,"Yes"
"43","14/04/2021",13.8666666666667,13.8627777777778,13.9116666666667,1.26,2.81666666666673,65,"Yes"
"44","14/04/2021",13.8666666666667,13.8627777777778,13.9116666666667,1.27,2.81666666666673,65,"No"
"45","14/04/2021",13.8666666666667,13.8627777777778,13.9122222222222,1.29,2.85000000000007,66,"No"
"46","14/04/2021",13.8666666666667,13.8627777777778,13.9127777777778,1.35,2.88333333333341,69,"No"
"47","14/04/2021",13.8666666666667,13.8627777777778,13.9133333333333,1.36,2.91666666666675,69,"No"
"48","14/04/2021",13.8666666666667,13.8627777777778,13.915,1.49,3.01666666666666,75,"Yes"
"49","14/04/2021",13.8666666666667,13.8627777777778,13.9166666666667,1.62,3.11666666666667,80,"Yes"
"50","14/04/2021",13.8666666666667,13.8627777777778,13.9186111111111,1.78,3.23333333333341,85,"Yes"
"51","14/04/2021",13.8666666666667,13.8627777777778,13.9188888888889,1.83,3.25000000000003,86,"No"
"52","14/04/2021",13.8666666666667,13.8627777777778,13.9194444444444,1.84,3.28333333333337,86,"No"
"53","14/04/2021",13.8666666666667,13.8627777777778,13.92,1.89,3.31666666666671,88,"No"
"54","14/04/2021",13.8666666666667,13.8627777777778,13.9208333333333,1.97,3.36666666666666,90,"Yes"
"55","14/04/2021",13.8666666666667,13.8627777777778,13.9230555555556,2.19,3.50000000000001,95,"Yes"
"56","14/04/2021",13.8666666666667,13.8627777777778,13.9255555555556,2.44,3.65000000000009,100,"Yes"
"57","14/04/2021",13.8666666666667,13.8627777777778,13.9261111111111,2.5,3.68333333333343,101,"No"
"58","14/04/2021",13.8666666666667,13.8627777777778,13.9266666666667,2.51,3.71666666666666,101,"No"
"59","14/04/2021",13.8666666666667,13.8627777777778,13.9283333333333,2.69,3.81666666666668,105,"Yes"
"60","14/04/2021",13.8666666666667,13.8627777777778,13.9311111111111,2.99,3.98333333333337,109,"No"
"61","14/04/2021",13.8666666666667,13.8627777777778,13.9316666666667,3.04,4.01666666666671,109,"No"
"62","14/04/2021",13.8666666666667,13.8627777777778,13.9333333333333,3.25,4.11666666666672,108,"No"
